,entity_type,n_document,n_sentence,n_token,n_entity,F1_mean,F1_std,FN_mean,FP_mean,TP_mean,P_mean,R_mean
745,Intelligence100981830,5,407,11630,424,0.5212399999999999,0.09063556917678622,50.8,10.2,34.0,0.7648199999999999,0.40047999999999995
746,DesignerDrug103179489,3,249,4953,325,0.65518,0.09023831558711631,28.8,7.0,36.2,0.83342,0.5473
747,Monoplane103783873,22,2192,55416,2373,0.7175600000000001,0.07538447054931141,189.6,31.0,285.0,0.8992799999999999,0.60128
748,Glucoside114887801,2,153,3260,188,0.60004,0.12529973024711585,17.8,7.0,19.8,0.72804,0.52064
749,Charter106471737,19,1869,64001,1935,0.69552,0.13764494033563313,148.8,47.8,238.2,0.82332,0.6164799999999999
750,HomopterousInsect102246011,4,393,8069,594,0.7600399999999999,0.06701917934442347,33.4,18.8,85.4,0.8150999999999999,0.715
751,TeleostFish102528163,12,1158,24417,1583,0.7958000000000001,0.04828034796892002,87.4,29.0,229.2,0.88674,0.72316
752,Parlance107081177,11,1078,31094,1095,0.18705999999999998,0.09414912851428843,193.6,14.0,25.4,0.65142,0.11574
753,Motto107152259,37,3603,99418,3704,0.39588,0.23233914349502108,526.0,26.8,214.8,0.8528399999999999,0.29005999999999993
754,NewsMagazine106596474,65,6461,228031,7531,0.9282599999999999,0.008073809509766763,155.4,53.2,1351.0,0.9621600000000001,0.89692
755,Assay100791527,5,413,9864,479,0.4379799999999999,0.04346540693471074,65.6,10.8,30.2,0.7470600000000001,0.31205999999999995
756,MusicSchool108283649,49,4804,138848,5718,0.8028400000000001,0.04650722954552335,300.2,111.6,843.4,0.8821999999999999,0.73778
757,GrammaticalCategory106309383,20,1956,51650,2641,0.744,0.09470499458845873,184.6,59.0,343.6,0.8535600000000001,0.66326
758,Metropolitan110313239,5,402,10230,437,0.60778,0.065316166452112,41.8,16.0,45.6,0.73978,0.5205
759,Evaluation105736149,11,1029,26481,1199,0.5335799999999999,0.206259558808798,140.0,19.4,99.8,0.82718,0.43232
760,Drawing103234306,12,1134,28456,1273,0.71476,0.0605794882777991,101.4,20.4,153.2,0.88382,0.6035
761,Synapsid101719403,8,753,11332,1105,0.87776,0.02122146083567294,28.4,25.4,192.6,0.8840600000000001,0.8721
762,Pope110453533,88,8786,272696,11117,0.8692399999999999,0.020795057104994942,356.4,204.6,1867.2,0.9014,0.8399599999999999
763,Test101006675,3,255,6125,295,0.5950200000000001,0.07682742739412793,31.0,6.4,28.0,0.81634,0.47350000000000003
764,DynamicalSystem106246361,15,1454,35866,1643,0.56088,0.11620112563998683,177.4,51.4,151.2,0.7346600000000001,0.46037999999999996
765,RiverBasin108518940,82,8163,248576,8988,0.7663,0.048475560852866896,592.2,142.2,1205.4,0.8939600000000001,0.67184
766,Sonneteer110625000,38,3762,204146,6867,0.94324,0.01736025345437098,112.6,42.4,1260.8,0.96358,0.9251000000000001
767,Transvestite110726031,4,311,8703,333,0.5828,0.09903575112049182,37.2,3.2,29.4,0.90012,0.43926
768,Appliance102729837,7,603,15756,666,0.37661999999999995,0.0516824302834145,99.8,9.4,33.4,0.77884,0.25
769,Mountaineer110334567,6,557,10346,787,0.8600999999999999,0.02730597004319753,22.8,20.8,134.6,0.8659600000000001,0.8547600000000001
770,Board108322981,14,1344,36097,1505,0.7045600000000001,0.06700643551182231,117.0,33.8,184.4,0.8455,0.6109600000000001
771,Guest110150940,39,3882,115819,5368,0.92964,0.03970897127854108,114.2,24.4,959.4,0.97416,0.8908200000000001
772,Demonstration101177703,8,780,22759,904,0.5282600000000001,0.11956619254622103,102.6,30.0,78.2,0.7243799999999999,0.43364
773,Hall103478907,32,3149,100938,3504,0.73814,0.09856844525506121,260.0,42.4,440.8,0.90872,0.63018
774,Stimulation105827684,8,783,16404,959,0.5782,0.17663933876687832,100.8,17.0,91.0,0.8240000000000001,0.4652
775,Kinsman110236946,36,3538,104776,4010,0.74342,0.08470309085269558,297.8,37.8,504.2,0.9289,0.6272
776,Additive102679788,7,619,15353,700,0.4869600000000001,0.12851206324699638,90.8,9.2,49.2,0.8362,0.3542
777,GovernorGeneral110140597,10,968,26905,1016,0.58498,0.08834736894780737,110.4,18.4,92.8,0.8293800000000001,0.45606
778,BallisticMissile102781338,15,1434,37485,2065,0.72984,0.05359427581374712,137.8,64.0,275.2,0.8096399999999999,0.66554
779,Starches107566863,17,1628,38940,1864,0.5954600000000001,0.10479991603050069,192.0,50.6,180.8,0.7803400000000001,0.48894000000000004
780,PipelineCompany108069487,7,699,18865,740,0.63296,0.13358183409431088,67.8,19.4,80.2,0.7957,0.54132
781,President110468962,17,1601,49140,1703,0.6634800000000001,0.105466172775919,164.0,9.8,176.6,0.94192,0.5191800000000001
782,Encyclical106625062,4,365,13508,431,0.75888,0.06974855984176304,30.8,3.4,55.4,0.9417199999999999,0.6404799999999999
783,Metatherian101873982,13,1224,22748,1718,0.8409000000000001,0.027377216805219606,73.0,29.0,270.6,0.9026400000000001,0.78718
784,Love107543288,9,820,24401,927,0.67024,0.12778377987835546,81.4,14.8,104.0,0.8728999999999999,0.56174
785,Skill105637558,29,2870,71515,3002,0.6521600000000001,0.297560680198174,249.4,38.0,351.0,0.87178,0.5948
786,Photograph103925226,4,395,10958,421,0.6493400000000001,0.17169121817961455,40.6,3.6,43.6,0.91602,0.52636
787,Slab104233405,4,315,9131,370,0.6965999999999999,0.09326999517529741,32.2,4.2,41.8,0.91264,0.5708799999999999
788,AltoSaxophonist109786226,20,1970,56749,2363,0.86866,0.02965080774616434,100.2,10.4,372.4,0.9726000000000001,0.78608
789,Campaigner109889691,2,195,4120,197,0.5027,0.05905482198770901,24.6,4.2,14.8,0.7924,0.3759
790,Continent109254614,176,17569,515580,24958,0.93164,0.02429819746400957,405.0,261.6,4586.6,0.94566,0.9182600000000001
791,RecordingStudio104064107,11,1063,31272,1149,0.6993,0.09529214028449563,91.2,24.0,138.6,0.8533,0.60458
792,Gear103431243,7,681,18186,798,0.51352,0.11604515328095355,92.4,29.6,67.2,0.67892,0.4171
793,Diamond113371958,2,167,5268,185,0.53326,0.2294372471940857,19.8,5.6,17.2,0.72498,0.45288000000000006
794,Tunic104497570,2,120,1424,136,0.66038,0.18833404790424912,11.2,5.6,16.0,0.74536,0.59634
795,Alkene114713120,11,1093,25902,1449,0.6737399999999999,0.02650830813160281,123.2,37.6,166.6,0.8192,0.57416
796,Interest113286801,5,471,13243,617,0.8614200000000001,0.06691936640465153,18.6,15.0,104.8,0.8733000000000001,0.8511200000000001
797,CrownJewel113330425,3,225,5440,260,0.5904,0.13509630638918296,23.4,13.8,28.6,0.6686799999999999,0.53664
798,Hadrosaur101705934,4,334,8420,517,0.8429,0.03472595571039048,20.4,10.4,83.0,0.88842,0.8026199999999999
799,Analgesic102707683,4,395,9653,456,0.62608,0.06763506191318229,45.6,8.2,45.6,0.8535,0.50072
800,Duty101129920,6,529,10483,583,0.68294,0.08810515535426967,51.2,7.2,65.4,0.89876,0.5577000000000001
801,Sura106461830,2,194,5459,329,0.8603,0.0447650309951864,13.2,3.2,52.6,0.94442,0.7941
802,Count100634586,83,8239,158905,9281,0.9158799999999999,0.06044168760052948,172.4,142.8,1683.8,0.9227000000000001,0.9093199999999999
803,Goldsmith110136615,6,549,15510,588,0.5314,0.10926699410160418,70.2,9.4,47.4,0.8271599999999999,0.39922
804,Batter109843956,12,1131,29185,1256,0.78194,0.053286943991938625,81.0,12.4,170.2,0.9309999999999998,0.67676
805,Crystallographer109981740,5,453,11847,514,0.65524,0.07498964195140553,48.8,6.4,54.0,0.8907399999999999,0.52224
806,Diet107561112,13,1238,33653,1317,0.32371999999999995,0.14187101747714365,204.4,23.2,59.0,0.7177,0.22208
807,Bias106201908,10,1000,25335,1120,0.6212,0.0660831899956411,113.8,18.6,110.2,0.8555399999999999,0.49178
808,Mark106817782,5,443,12678,672,0.52952,0.19598162566934688,72.8,8.6,61.6,0.85352,0.40928000000000003
809,Elasmobranch101482071,3,256,5992,290,0.5204,0.03577675222822776,36.0,4.6,22.0,0.83414,0.3797
810,Paradox106724559,10,983,25037,1090,0.67226,0.07040359649904258,97.8,16.8,120.2,0.87774,0.55018
811,Quintet107041795,41,4010,115539,4342,0.73686,0.09440484309610392,339.6,22.6,528.8,0.95808,0.6077
812,InformationGathering100981711,5,407,11630,424,0.5212399999999999,0.09063556917678622,50.8,10.2,34.0,0.7648199999999999,0.40047999999999995
813,Variable105857459,17,1613,42809,1940,0.6147400000000001,0.030502629394857116,187.4,63.2,200.6,0.7604200000000001,0.5163
814,HomeAppliance103528263,6,588,15505,650,0.41303999999999996,0.027548183243183203,93.8,9.0,36.2,0.80206,0.27874
815,Generator103434188,7,687,19906,770,0.5612600000000001,0.17642571921349787,81.2,27.0,72.8,0.70838,0.47237999999999997
816,PhotographicPaper103926412,5,446,9966,470,0.5841999999999999,0.15714146492889774,50.2,7.6,43.8,0.83352,0.46369999999999995
817,ConicSection113872975,8,781,22021,855,0.4170999999999999,0.058199209616626224,122.2,12.6,48.8,0.79174,0.28446
818,Perception105708432,13,1225,32967,1296,0.82294,0.14053464483891506,67.6,8.6,191.6,0.9486799999999999,0.7414799999999999
819,Calligrapher109889170,10,930,23677,997,0.5785799999999999,0.026011720435219193,109.0,22.4,90.4,0.80366,0.45336
820,CognitiveFactor105686481,15,1464,37862,1559,0.55096,0.1487832598110419,182.4,16.8,129.4,0.8754200000000001,0.41572000000000003
821,Millipede101786646,2,131,2238,172,0.5765,0.07259732777451249,16.4,9.2,18.0,0.66722,0.5210199999999999
822,BroadcastingCompany108002015,91,9072,264197,9668,0.83116,0.08895310225056798,439.6,156.4,1494.0,0.90234,0.77622
823,Lutist110277638,10,970,27492,1062,0.7679199999999999,0.11131428300087998,72.4,10.2,140.0,0.9294800000000001,0.66674
824,Grenade103458271,6,509,13741,544,0.51198,0.23913640793488555,63.8,10.8,45.0,0.7289399999999999,0.41132
825,Sponge101906749,3,280,6043,386,0.68238,0.10676964737227523,25.8,22.0,51.4,0.6953799999999999,0.67282
826,Personification110418101,8,767,22123,797,0.40302,0.22993635989116643,111.6,6.8,47.8,0.8807,0.29822
827,Vicariate108100907,6,507,13041,655,0.66892,0.06668437298198132,51.4,26.6,79.6,0.7493799999999999,0.6107
828,Silversmith110598749,4,314,7984,329,0.4807200000000001,0.08363021941858098,43.2,4.2,22.6,0.8638,0.34236000000000005
829,AquaticBird101844917,50,4930,83168,6703,0.9144399999999999,0.008356219240781091,148.0,75.8,1192.6,0.94126,0.8893800000000001
830,Forum108309754,6,501,14357,537,0.5644,0.19707247397848338,59.0,8.8,48.4,0.8186199999999999,0.45287999999999995
831,Theosophist110707134,7,642,21142,715,0.7080400000000001,0.1796510907286677,56.4,7.4,86.6,0.90838,0.60506
832,Fastener110080337,3,260,5805,310,0.35496,0.07506121768263554,47.6,4.6,14.4,0.75222,0.23339999999999997
833,BarrierIsland109214760,14,1336,37570,1442,0.7973600000000001,0.046682185038834687,84.0,18.4,204.4,0.9179400000000001,0.7081200000000001
834,StateCapital108695539,374,37373,1029345,41527,0.92242,0.027267519139078256,882.2,363.4,7423.2,0.9535,0.89444
835,DentalSchool108281963,5,439,10593,454,0.73878,0.1485724119747674,31.0,8.8,59.8,0.8582400000000001,0.66076
836,SignLanguage106875697,4,349,8408,573,0.84184,0.06691022642317093,22.0,10.0,92.6,0.9012,0.79748
837,NavalCommander110347446,10,956,29778,1046,0.64226,0.05263700599388229,90.8,40.0,118.4,0.74652,0.5653999999999999
838,Landgrave110245029,5,430,10230,488,0.71922,0.05579736194480884,33.8,15.4,63.8,0.8069600000000001,0.65358
839,CommunicationsSatellite103077741,8,715,19551,888,0.62266,0.07659275683770626,89.4,17.6,88.2,0.8425800000000001,0.5010199999999999
840,Ranch104052442,3,240,5777,252,0.6423,0.05964354114235672,22.6,8.2,27.8,0.77102,0.5504800000000001
841,Register106507041,8,750,17125,792,0.5614000000000001,0.15859636818035905,86.6,19.0,71.8,0.78114,0.45548
842,Proceeding101184814,6,589,18144,595,0.50678,0.19118051574362907,71.0,10.4,48.0,0.82642,0.4041
843,MentalDisorder114083790,17,1694,49164,2097,0.70654,0.056690937547371714,164.4,43.6,255.0,0.85598,0.6090599999999999
844,Filicide110088101,8,735,21923,762,0.6816,0.2610992071991028,59.8,8.8,92.6,0.9037599999999999,0.61166
845,SitarPlayer110603851,10,979,27859,1067,0.76266,0.1185612010735384,74.0,9.0,139.4,0.94126,0.65832
846,Sandwich107695965,5,447,11332,558,0.47085999999999995,0.11525664579537268,73.0,8.0,38.6,0.82538,0.3391
847,MagicTrick100099951,2,189,4854,246,0.5870599999999999,0.130490790479635,25.6,4.2,23.6,0.84934,0.46208
848,Tooth105282746,7,651,17870,715,0.45999999999999996,0.16835655021412146,92.6,17.8,50.4,0.70678,0.35383999999999993
849,Dumpling107702193,3,268,5952,299,0.52844,0.06196171721313088,36.6,4.2,23.2,0.8468,0.38742
850,ArmyEngineer109809538,15,1444,43217,1480,0.63156,0.15297821544259171,140.4,27.2,155.6,0.8484200000000002,0.52736
851,Latitude108595720,13,1204,39202,1672,0.9136200000000001,0.05536307072408466,37.2,16.2,297.2,0.94482,0.88562
852,Yacht104610013,4,365,8671,414,0.5566199999999999,0.07163916247416631,46.0,11.8,36.8,0.75672,0.44510000000000005
853,Scope105125377,2,196,5420,261,0.57636,0.14131336242549747,28.6,3.6,23.6,0.86744,0.44902
854,StockIndex106641924,7,615,13224,745,0.7233999999999999,0.049833081381748794,53.2,20.2,95.8,0.82774,0.6442599999999999
855,Roundhead110540656,14,1357,42181,1550,0.7568199999999999,0.067721175418033,90.6,48.8,219.4,0.8153599999999999,0.70778
856,Trouble105687338,4,381,10881,410,0.6615,0.05934603609340728,38.2,6.2,43.8,0.8782,0.5357000000000001
857,Dealer110721470,20,1966,56913,2245,0.6065200000000001,0.08406910014981725,234.0,36.6,215.0,0.85174,0.47668
858,Cell100006484,16,1591,40971,1803,0.6302,0.06350121258684753,167.8,56.8,192.8,0.7715799999999999,0.5363
859,Tensor105864481,9,823,20067,979,0.64438,0.037900891810088086,87.8,31.0,108.0,0.78142,0.55166
860,Cell102991711,17,1657,45517,2059,0.6018399999999999,0.061141854731435824,207.0,58.8,204.8,0.77986,0.4941
861,Consortium108236438,9,893,25199,1030,0.52216,0.10088995192783075,122.4,21.8,83.6,0.7950200000000001,0.39976
862,Embryology106071426,5,410,10430,569,0.7261,0.0953729940811339,41.4,11.8,72.4,0.8558600000000001,0.63866
863,Fat114864360,5,459,13669,503,0.49948,0.2149886359787419,61.4,8.4,39.2,0.78494,0.39454
864,Tax113308999,20,1905,57549,2059,0.36808,0.09778068111851133,304.8,47.2,107.0,0.6874399999999999,0.2581
865,Nitrobenzene114963486,3,202,3711,254,0.6467,0.09522043898239493,23.2,5.6,27.6,0.8324,0.53902
866,Luthier110277509,6,574,14205,832,0.73282,0.0530181252026135,54.4,25.4,112.0,0.8157,0.6678799999999999
867,See108586825,28,2784,75027,3116,0.61618,0.08362204015688687,318.2,52.6,305.0,0.8534200000000001,0.4891
868,Justice104850117,5,459,12790,475,0.57294,0.2031573439479853,43.6,25.8,51.4,0.6313000000000001,0.53784
869,Fare107560652,13,1238,33653,1317,0.32371999999999995,0.14187101747714365,204.4,23.2,59.0,0.7177,0.22208
870,Pasha110403768,14,1346,39912,1562,0.7526400000000001,0.040003129877548324,103.0,34.4,209.4,0.85886,0.67256
871,Cycle115287830,10,908,27494,989,0.5119400000000001,0.09255395399441343,124.0,14.8,73.8,0.8295200000000001,0.3756
872,Degree105093890,57,5607,155725,6568,0.82562,0.10213724883704282,319.2,91.8,994.4,0.91504,0.7638999999999999
873,NewsEvent107400831,22,2123,63168,2258,0.6481000000000001,0.08382775196794914,207.2,51.6,244.4,0.82046,0.54016
874,Ayatollah109826945,8,723,17663,835,0.7481,0.03874067629765903,50.4,27.4,116.6,0.81082,0.6989599999999999
875,Outbreak107435273,19,1818,51740,1881,0.71756,0.12295852308807226,125.6,65.2,250.8,0.78766,0.66902
876,Impression105916739,19,1872,55229,2094,0.58998,0.09039553971297477,220.0,51.4,198.8,0.7943399999999999,0.47648
877,Saga106370522,5,483,13335,664,0.81274,0.0640967581083474,31.2,14.4,101.6,0.8748799999999999,0.7662
878,Conclusion106398401,4,301,9991,331,0.48183999999999994,0.07845685693424125,41.8,9.0,24.4,0.74438,0.36605999999999994
879,ElectromagneticUnit113602526,5,500,12724,708,0.7497,0.03116716220639921,47.8,14.4,93.8,0.8692399999999999,0.6619400000000001
880,Celebration107450651,14,1390,36679,1505,0.62198,0.13557466429978723,146.4,32.0,154.6,0.81936,0.5123599999999999
881,SniperRifle104250224,6,574,12880,680,0.62124,0.11229925378202651,65.2,17.0,70.8,0.7929600000000001,0.5154799999999999
882,DepartmentStore103176763,5,462,12569,495,0.5667399999999999,0.2707870055966497,48.6,12.6,50.4,0.76142,0.51356
883,Malignancy114237561,5,433,10513,499,0.56558,0.18588785221202594,54.0,11.0,45.8,0.7789399999999999,0.46176000000000006
884,Matter105671325,14,1393,41657,1499,0.50758,0.03647872804800081,187.0,30.4,112.8,0.7914200000000001,0.37526000000000004
885,MagnitudeRelation113815152,18,1702,45192,1827,0.53772,0.11597774614123176,208.8,58.0,156.6,0.7344,0.43026
886,Chair103001627,5,482,13537,509,0.6021000000000001,0.19185658185217414,51.2,10.8,50.6,0.79664,0.49742
887,Sailboat104128499,7,656,18547,711,0.39544,0.056843314470569,105.2,7.6,37.0,0.8300599999999999,0.261
888,Discharge111511523,4,387,11101,394,0.42092,0.221016346906739,54.0,5.2,24.8,0.7803800000000001,0.31602
889,Guerrilla110150556,19,1832,55796,1949,0.69008,0.1359049873992857,170.2,15.8,219.6,0.92676,0.56448
890,Master110298647,20,1958,55119,2004,0.69678,0.14679636780247662,157.8,34.6,243.0,0.87296,0.6076999999999999
891,Alliance114418822,46,4526,142136,4873,0.76694,0.10231392085146575,299.2,94.8,675.4,0.8738400000000001,0.69512
892,Delay115272029,4,332,8917,369,0.4065600000000001,0.07835467056914987,51.8,10.0,22.0,0.7109599999999999,0.29666000000000003
893,Bromide114785625,2,198,3899,218,0.8234,0.05935847033069503,10.6,3.4,33.0,0.9118600000000001,0.75386
894,Vegetable107707451,30,2996,85443,3971,0.65926,0.033446291274220497,363.8,81.2,430.4,0.84088,0.54268
895,Ruminant102399000,12,1150,34481,1465,0.68886,0.055923183028150324,122.8,29.8,170.2,0.8527799999999999,0.5820599999999999
896,Monarchy108363812,31,3054,83647,3218,0.58102,0.08808728398582852,348.6,63.0,295.0,0.82248,0.457
897,SuspensionBridge104366367,12,1173,30479,1290,0.85014,0.022134823243025906,45.6,28.8,212.4,0.8805999999999999,0.8225999999999999
898,Archduchess109804518,12,1154,35188,1274,0.73472,0.08237330635588207,79.4,44.4,175.4,0.7928,0.6870799999999999
899,Foreigner110103485,7,694,19122,723,0.32918,0.05267274057802574,114.4,7.2,30.2,0.8141,0.20826000000000003
900,Miniaturist110320106,4,302,8030,312,0.73796,0.07267122126399143,20.2,9.2,42.2,0.81798,0.67562
901,TorchSinger110715881,56,5598,163558,6819,0.9164199999999999,0.019859244698628393,183.0,31.0,1180.8,0.9743,0.8655200000000001
902,Imp110200047,69,6843,199345,7064,0.6156400000000001,0.1248793593833665,751.4,35.6,661.4,0.9461,0.46816
903,SymphonyOrchestra108248856,31,3098,103844,5239,0.92576,0.008787172469002758,101.8,50.2,946.0,0.94984,0.9029999999999999
904,Need114449126,18,1725,46614,1878,0.65978,0.1706257471778512,168.0,33.8,207.6,0.8444800000000001,0.5614600000000001
905,Diary106402031,19,1870,53395,2028,0.57344,0.1418846094543027,218.8,46.0,186.8,0.7859999999999999,0.4610600000000001
906,Advice106671484,16,1541,41960,1871,0.76634,0.1271951665748349,119.6,34.0,254.6,0.87462,0.6894199999999999
907,Euphemism106605046,24,2398,74506,2463,0.4125,0.2417414569328149,342.8,20.0,149.8,0.8261000000000001,0.30466
908,Colony108374049,103,10280,274122,10475,0.81304,0.12265383157488394,546.4,114.6,1548.6,0.9267999999999998,0.74094
909,Analyst109790278,17,1691,52819,2370,0.82722,0.01401747480825275,111.0,41.4,363.0,0.8974,0.76766
910,CantileverBridge102953197,6,551,15188,580,0.74444,0.0680247484376091,35.4,20.0,80.6,0.8034600000000001,0.6948399999999999
911,Statue104306847,10,923,23438,969,0.41385999999999995,0.036520164293168234,134.4,33.0,59.4,0.64398,0.30652
912,WaterCompany108186546,4,366,9701,408,0.66848,0.09675104960670969,32.4,14.8,49.2,0.7618800000000001,0.60094
913,Decree106539770,3,296,9329,311,0.50234,0.17890692105114323,38.8,3.4,23.4,0.8792199999999999,0.37684
914,Medicine106043075,27,2643,70685,3040,0.6039999999999999,0.08805859412913655,318.8,48.6,289.2,0.8568399999999998,0.47441999999999995
915,Textbook106414372,3,208,5839,220,0.49456,0.19058737208954846,27.4,4.2,16.6,0.77966,0.38502000000000003
916,BrassBand108249336,3,208,5704,243,0.50474,0.1310828989609247,28.4,10.2,20.2,0.656,0.41872
917,Watch104555897,2,173,3809,212,0.50114,0.06376894542016513,26.2,5.2,16.2,0.7656799999999999,0.37927999999999995
918,GasGiant109322087,12,1105,28347,1632,0.90306,0.019967633810744814,37.0,25.8,289.4,0.9200200000000001,0.88812
919,Interest105682950,14,1393,41657,1499,0.50758,0.03647872804800081,187.0,30.4,112.8,0.7914200000000001,0.37526000000000004
920,SimpleClosedCurve113868371,3,262,6228,308,0.57092,0.06316031665531768,32.6,10.6,29.0,0.7305200000000001,0.4716
921,Fallacy105893916,7,667,16605,797,0.61292,0.0850553325782693,83.4,10.2,76.0,0.88118,0.47618
922,Resorcinol115004715,2,193,4063,264,0.71014,0.10957323760845986,20.6,4.6,32.2,0.86528,0.60978
923,Twinjet104503499,40,3925,98143,5078,0.8446,0.047786567150193984,213.2,79.0,802.4,0.9090400000000001,0.7898799999999999
924,Czar109987239,23,2252,64886,2540,0.76772,0.050985543048985976,144.2,75.8,363.8,0.82914,0.7165799999999999
925,Seed113135832,10,935,29351,1104,0.48902,0.11770103482977538,138.4,23.0,82.4,0.78362,0.36906
926,Wind111525955,7,647,17133,707,0.62624,0.2208691793800122,66.4,11.4,75.0,0.8627800000000001,0.5355399999999999
927,GallinaceousBird101789386,8,793,17727,964,0.7164400000000001,0.09606626046640931,73.8,17.8,119.0,0.86614,0.6171399999999999
928,Preservative114997529,7,615,16327,699,0.33655999999999997,0.06332369540701174,109.0,10.2,30.8,0.7529800000000001,0.21926
929,Mascot110297234,28,2711,73804,2781,0.3258,0.24270025133897163,427.8,13.6,128.4,0.86822,0.22838000000000003
930,Eater110042300,31,3074,89275,3181,0.6999600000000001,0.15869093988000701,267.8,17.0,368.4,0.96214,0.58188
931,CoordinateSystem105728024,8,759,20030,885,0.55074,0.0998040800769187,97.2,27.8,79.8,0.73998,0.44842000000000004
932,FolkDancing100537682,8,748,19345,898,0.56718,0.04362464441115825,102.6,14.6,77.0,0.84238,0.42824
933,Joke106778102,5,445,13162,463,0.11751999999999999,0.039915631023447445,86.6,2.2,6.0,0.7271799999999999,0.0645
934,ProbabilityTheorist110477465,12,1120,29978,1204,0.72952,0.09099440422355654,91.0,17.4,149.8,0.8912000000000001,0.62284
935,EdibleNut107737081,9,805,26022,971,0.5691,0.09426152979874663,106.6,23.0,87.6,0.78682,0.4488599999999999
936,PhilosophicalDoctrine106167328,24,2348,66051,2435,0.35084,0.11149309575036476,364.2,62.2,122.8,0.68034,0.25206
937,FileSystem105732614,15,1469,36112,2142,0.64774,0.06464786462057351,192.0,55.0,236.4,0.8068799999999999,0.5443
938,ArmorPlate102740764,5,447,10343,499,0.5286,0.15698757912650288,57.8,13.0,42.0,0.76026,0.41958
939,MathematicalSpace108001685,7,628,17665,679,0.6104,0.13273493888196886,68.8,12.4,67.0,0.83894,0.49617999999999995
940,Organizer110383505,7,676,18399,721,0.5889599999999999,0.16965932453007113,78.2,7.0,66.0,0.88584,0.4573600000000001
941,Countertenor109970295,9,828,23215,884,0.34528,0.1560436656836797,137.0,4.2,39.8,0.9022600000000001,0.22547999999999999
942,HydroxyAcid114613922,3,276,6109,312,0.554,0.09854901318633279,34.4,10.0,28.0,0.7357,0.4508
943,EmploymentAgency108354352,2,120,2982,128,0.23567999999999997,0.14587360830527227,21.8,2.0,3.8,0.615,0.14896
944,Nucleotide114964590,6,571,17126,753,0.64664,0.2005416525313382,64.4,14.8,86.2,0.80568,0.55062
945,Oil114966667,6,512,14820,572,0.42432,0.09944931171204756,79.6,10.8,34.8,0.7706799999999999,0.30344
946,Sultanate108896327,20,1924,48899,2097,0.8109200000000001,0.10618405530021915,101.8,37.0,317.6,0.8958,0.75768
947,Hurdles107469162,3,223,8165,388,0.8766399999999999,0.04331829174840579,10.2,8.2,67.4,0.8911399999999998,0.8646199999999998
948,GuestOfHonor110151261,39,3882,115819,5368,0.92964,0.03970897127854108,114.2,24.4,959.4,0.97416,0.8908200000000001
949,AnimalSkin114758842,5,403,10527,441,0.39882000000000006,0.18278512412119322,62.2,9.6,26.0,0.67448,0.2952199999999999
950,Aniline114754505,4,335,6473,376,0.61894,0.12154596825892665,35.6,10.2,39.6,0.7798,0.5190400000000001
951,Steamboat104308807,2,152,3931,167,0.5696,0.07847960244547622,18.6,3.0,14.8,0.8356199999999999,0.43999999999999995
952,CruiseShip103141327,5,414,11171,444,0.6835600000000001,0.14218808107573572,35.0,12.6,53.8,0.80556,0.6062000000000001
953,Primary100182571,5,466,12202,536,0.6580999999999999,0.052766201303485916,43.0,23.2,64.2,0.73314,0.59904
954,Brewery102897237,2,185,3051,188,0.61902,0.039203846750032065,17.2,7.8,20.4,0.7236400000000001,0.54284
955,Cannon102950256,21,2050,56542,2657,0.68366,0.02959733771811243,202.2,101.8,329.2,0.7635400000000001,0.61898
956,Inequality104752221,6,558,12157,597,0.8421999999999998,0.0724709872983665,25.8,9.2,93.6,0.9096400000000001,0.7879600000000001
957,Insurgent110210137,8,780,21248,841,0.54502,0.1468536877303393,98.2,11.0,70.0,0.8572599999999999,0.41644
958,Hairdresser110155849,5,407,11195,412,0.7001,0.14468928087456928,34.4,3.4,48.0,0.9389600000000001,0.58476
959,Edition106590446,12,1102,33305,1216,0.6106,0.0601815586371772,126.8,20.6,116.4,0.8480400000000001,0.4792199999999999
960,Durables103257877,7,603,15756,666,0.37661999999999995,0.0516824302834145,99.8,9.4,33.4,0.77884,0.25
961,Caldera109231117,17,1699,44789,1843,0.72522,0.1684779083440912,133.4,32.0,235.2,0.8646600000000001,0.6442399999999999
962,Fiduciary110086074,25,2466,73431,2582,0.55066,0.09907844568825251,302.2,40.2,214.2,0.8328999999999999,0.41534000000000004
963,Brook109229409,2,188,3645,209,0.77436,0.06630371331984357,10.4,7.4,31.4,0.80548,0.7480399999999999
964,Finance101098698,7,688,20405,736,0.5319,0.10148783178292853,87.6,14.4,59.8,0.80206,0.40448000000000006
965,Attendant109821831,13,1238,36451,1329,0.33482,0.0797897838072018,207.8,15.0,58.0,0.7916200000000001,0.21614
966,Jersey103595614,5,423,10798,538,0.6791,0.03256458198718356,46.0,11.8,61.6,0.83924,0.57108
967,Sending100121166,11,1024,28287,1199,0.6039,0.07945735963395716,117.0,41.8,123.6,0.74554,0.51448
968,Criminologist109978442,8,714,20084,739,0.6214200000000001,0.17490730573649577,70.8,13.6,77.0,0.8463799999999999,0.52588
969,StochasticProcess113561896,10,909,22355,1168,0.6603,0.04132442377093721,98.8,38.8,134.8,0.7808400000000001,0.5757
970,Bovid102401031,9,899,27902,1159,0.67524,0.04692588198425258,100.4,24.8,131.4,0.8409599999999999,0.56604
971,Pause115271008,5,491,13349,535,0.37612,0.07260339936945101,78.6,13.8,28.4,0.6683399999999999,0.26534
